AnimalID,Date,Temperature,ActivityScore,FeedingTime,MilkYield,AlertStatus,Month,Year,DayOfWeek
COW0933,2024-11-12 12:26:21.436287256,38.43,44,3.04,7.42,Normal,11,2024,Tuesday
COW0007,2024-11-12 15:56:38.359671936,38.63,4,2.17,5.97,Normal,11,2024,Tuesday
COW1220,2024-11-12 19:26:55.283056616,38.75,77,3.12,8.44,Normal,11,2024,Tuesday
COW0421,2024-11-12 22:57:12.206441288,38.29,68,2.81,6.5,Normal,11,2024,Tuesday
COW1592,2024-11-13 02:27:29.129825968,38.64,7,2.04,4.84,Normal,11,2024,Wednesday
COW0833,2024-11-13 05:57:46.053210640,37.24,46,1.74,4.99,Normal,11,2024,Wednesday
COW1217,2024-11-13 09:28:02.976595320,38.57,9,3.14,7.15,Normal,11,2024,Wednesday
COW0559,2024-11-13 12:58:19.899980000,38.88,87,1.63,3.53,Normal,11,2024,Wednesday
COW1172,2024-11-13 16:28:36.823364672,38.11,33,3.26,8.79,Normal,11,2024,Wednesday
COW1811,2024-11-13 19:58:53.746749352,38.42,33,2.88,6.63,Normal,11,2024,Wednesday
COW1693,2024-11-13 23:29:10.670134024,37.61,84,2.52,6.55,Normal,11,2024,Wednesday
COW1226,2024-11-14 02:59:27.593518704,37.5,4,1.79,2.9,Normal,11,2024,Thursday
COW1468,2024-11-14 06:29:44.516903384,38.67,65,1.22,3.63,Normal,11,2024,Thursday
COW0914,2024-11-14 10:00:01.440288056,37.92,34,2.99,7.27,Normal,11,2024,Thursday
COW1443,2024-11-14 13:30:18.363672736,37.08,91,0.82,2.46,Normal,11,2024,Thursday
COW1451,2024-11-14 17:00:35.287057416,37.61,85,3.9,10.87,Normal,11,2024,Thursday
COW1007,2024-11-14 20:30:52.210442088,37.73,88,3.93,9.49,Normal,11,2024,Thursday
COW1503,2024-11-15 00:01:09.133826768,39.12,79,0.96,0.87,Normal,11,2024,Friday
COW1499,2024-11-15 03:31:26.057211440,38.64,99,0.86,1.79,Normal,11,2024,Friday
COW0126,2024-11-15 07:01:42.980596120,37.8,64,1.94,6.06,Normal,11,2024,Friday
COW0395,2024-11-15 10:31:59.903980800,38.03,25,3.87,9.84,Normal,11,2024,Friday
COW0817,2024-11-15 14:02:16.827365472,39.55,55,1.9,3.69,Alert,11,2024,Friday
COW0881,2024-11-15 17:32:33.750750152,39.25,9,1.77,4.23,Normal,11,2024,Friday
COW1830,2024-11-15 21:02:50.674134824,37.61,17,2.96,7.89,Normal,11,2024,Friday
COW0576,2024-11-16 00:33:07.597519504,39.43,21,1.13,2.7,Normal,11,2024,Saturday
COW0325,2024-11-16 04:03:24.520904184,38.44,60,1.77,4.27,Normal,11,2024,Saturday
COW1416,2024-11-16 07:33:41.444288856,39.14,13,1.52,3.09,Normal,11,2024,Saturday
COW0930,2024-11-16 11:03:58.367673536,38.37,3,2.61,5.89,Normal,11,2024,Saturday
COW1712,2024-11-16 14:34:15.291058216,39.45,68,1.07,2.9,Normal,11,2024,Saturday
COW1652,2024-11-16 18:04:32.214442888,37.57,4,2.42,6.54,Normal,11,2024,Saturday
COW1464,2024-11-16 21:34:49.137827568,38.3,92,3.5,8.58,Normal,11,2024,Saturday
COW1228,2024-11-17 01:05:06.061212240,39.47,7,2.3,5.26,Normal,11,2024,Sunday
COW1510,2024-11-17 04:35:22.984596920,36.59,26,2.89,7.98,Normal,11,2024,Sunday
COW0833,2024-11-17 08:05:39.907981600,38.46,75,0.76,1.48,Normal,11,2024,Sunday
COW1055,2024-11-17 11:35:56.831366272,38.19,24,2.07,5.46,Normal,11,2024,Sunday
COW1412,2024-11-17 15:06:13.754750952,39.05,10,0.83,2.61,Normal,11,2024,Sunday
COW1649,2024-11-17 18:36:30.678135624,39.36,13,2.6,5.24,Normal,11,2024,Sunday
COW1901,2024-11-17 22:06:47.601520304,39.08,44,1.48,3.84,Normal,11,2024,Sunday
COW1458,2024-11-18 01:37:04.524904984,38.69,39,1.51,1.08,Normal,11,2024,Monday
COW0837,2024-11-18 05:07:21.448289656,38.53,19,0.77,1.82,Normal,11,2024,Monday
COW0926,2024-11-18 08:37:38.371674336,38.23,51,1.59,4.55,Normal,11,2024,Monday
COW1400,2024-11-18 12:07:55.295059016,38.67,19,2.27,6.01,Normal,11,2024,Monday
COW1368,2024-11-18 15:38:12.218443688,39.67,76,2.55,7.18,Alert,11,2024,Monday
COW0443,2024-11-18 19:08:29.141828368,37.84,52,0.73,2.18,Normal,11,2024,Monday
COW1603,2024-11-18 22:38:46.065213040,38.18,86,2.78,6.41,Normal,11,2024,Monday
COW0075,2024-11-19 02:09:02.988597720,38.44,47,2.21,3.99,Normal,11,2024,Tuesday
COW0557,2024-11-19 05:39:19.911982400,39.3,30,2.38,6.06,Normal,11,2024,Tuesday
COW1796,2024-11-19 09:09:36.835367072,38.68,46,3.41,9.0,Normal,11,2024,Tuesday
COW1690,2024-11-19 12:39:53.758751752,39.29,76,1.7,2.49,Normal,11,2024,Tuesday
COW1179,2024-11-19 16:10:10.682136432,39.33,93,1.11,3.18,Normal,11,2024,Tuesday
COW1454,2024-11-19 19:40:27.605521104,38.97,21,2.43,6.16,Normal,11,2024,Tuesday
COW0363,2024-11-19 23:10:44.528905784,37.65,75,3.81,9.16,Normal,11,2024,Tuesday
COW0448,2024-11-20 02:41:01.452290456,39.83,48,2.31,6.21,Alert,11,2024,Wednesday
COW1258,2024-11-20 06:11:18.375675136,39.63,62,3.41,8.25,Alert,11,2024,Wednesday
COW1587,2024-11-20 09:41:35.299059816,38.55,58,3.15,7.54,Normal,11,2024,Wednesday
COW1842,2024-11-20 13:11:52.222444488,37.39,18,2.31,4.5,Normal,11,2024,Wednesday
COW0262,2024-11-20 16:42:09.145829168,37.25,59,2.77,7.33,Normal,11,2024,Wednesday
COW1851,2024-11-20 20:12:26.069213840,38.7,91,1.92,3.49,Normal,11,2024,Wednesday
COW0125,2024-11-20 23:42:42.992598520,37.94,48,2.36,5.22,Normal,11,2024,Wednesday
COW0911,2024-11-21 03:12:59.915983200,37.13,63,2.28,6.16,Normal,11,2024,Thursday
COW0245,2024-11-21 06:43:16.839367872,37.24,12,2.98,7.28,Normal,11,2024,Thursday
COW0542,2024-11-21 10:13:33.762752552,38.12,87,1.93,6.53,Normal,11,2024,Thursday
COW1962,2024-11-21 13:43:50.686137232,38.66,34,0.85,2.72,Normal,11,2024,Thursday
COW0485,2024-11-21 17:14:07.609521904,39.62,61,3.26,8.9,Alert,11,2024,Thursday
COW0122,2024-11-21 20:44:24.532906584,38.89,87,2.9,8.1,Normal,11,2024,Thursday
COW0125,2024-11-22 00:14:41.456291256,38.19,53,3.83,9.33,Normal,11,2024,Friday
COW1573,2024-11-22 03:44:58.379675936,38.8,25,2.0,4.47,Normal,11,2024,Friday
COW0170,2024-11-22 07:15:15.303060616,38.73,62,0.77,0.71,Normal,11,2024,Friday
COW0124,2024-11-22 10:45:32.226445288,39.09,4,0.93,0.87,Normal,11,2024,Friday
COW1893,2024-11-22 14:15:49.149829968,38.47,94,3.21,9.17,Normal,11,2024,Friday
COW1059,2024-11-22 17:46:06.073214640,39.33,94,0.74,1.23,Normal,11,2024,Friday
COW1111,2024-11-22 21:16:22.996599320,39.16,13,3.68,10.09,Normal,11,2024,Friday
COW0646,2024-11-23 00:46:39.919984000,38.57,42,1.49,2.25,Normal,11,2024,Saturday
COW1732,2024-11-23 04:16:56.843368672,38.4,49,3.65,8.94,Normal,11,2024,Saturday
COW0786,2024-11-23 07:47:13.766753352,39.24,78,3.21,9.29,Normal,11,2024,Saturday
COW0201,2024-11-23 11:17:30.690138032,37.93,56,3.55,9.14,Normal,11,2024,Saturday
COW0369,2024-11-23 14:47:47.613522704,37.29,47,1.25,3.42,Normal,11,2024,Saturday
COW0797,2024-11-23 18:18:04.536907384,37.29,8,2.58,5.86,Normal,11,2024,Saturday
COW0077,2024-11-23 21:48:21.460292056,37.86,55,0.83,1.17,Normal,11,2024,Saturday
COW0059,2024-11-24 01:18:38.383676736,39.03,88,1.21,2.98,Normal,11,2024,Sunday
COW0431,2024-11-24 04:48:55.307061416,38.16,18,1.58,2.82,Normal,11,2024,Sunday
COW0638,2024-11-24 08:19:12.230446088,38.66,35,3.09,7.62,Normal,11,2024,Sunday
COW1524,2024-11-24 11:49:29.153830768,38.1,89,0.59,2.46,Normal,11,2024,Sunday
COW1937,2024-11-24 15:19:46.077215440,38.11,81,3.66,7.88,Normal,11,2024,Sunday
COW0109,2024-11-24 18:50:03.000600120,37.68,32,0.75,2.52,Normal,11,2024,Sunday
COW1760,2024-11-24 22:20:19.923984800,38.43,24,1.82,5.55,Normal,11,2024,Sunday
COW1008,2024-11-25 01:50:36.847369472,38.36,7,0.78,1.69,Normal,11,2024,Monday
COW1302,2024-11-25 05:20:53.770754152,38.83,13,3.19,8.01,Normal,11,2024,Monday
COW0068,2024-11-25 08:51:10.694138832,38.73,91,0.99,2.0,Normal,11,2024,Monday
COW1093,2024-11-25 12:21:27.617523504,38.34,69,3.6,8.69,Normal,11,2024,Monday
COW1189,2024-11-25 15:51:44.540908184,37.3,90,2.36,6.72,Normal,11,2024,Monday
COW1513,2024-11-25 19:22:01.464292856,39.36,42,3.82,10.27,Normal,11,2024,Monday
COW0305,2024-11-25 22:52:18.387677536,38.43,31,1.52,4.19,Normal,11,2024,Monday
COW1933,2024-11-26 02:22:35.311062216,38.56,74,2.09,5.83,Normal,11,2024,Tuesday
COW0674,2024-11-26 05:52:52.234446888,39.78,26,2.93,7.53,Alert,11,2024,Tuesday
COW0365,2024-11-26 09:23:09.157831568,39.23,86,3.41,7.3,Normal,11,2024,Tuesday
COW1878,2024-11-26 12:53:26.081216248,38.86,76,1.97,5.99,Normal,11,2024,Tuesday
COW0821,2024-11-26 16:23:43.004600920,38.5,32,3.62,8.16,Normal,11,2024,Tuesday
COW1403,2024-11-26 19:53:59.927985600,38.49,91,0.91,2.17,Normal,11,2024,Tuesday
COW0343,2024-11-26 23:24:16.851370272,38.69,97,2.98,8.3,Normal,11,2024,Tuesday
COW0947,2024-11-27 02:54:33.774754952,38.83,52,1.72,2.9,Normal,11,2024,Wednesday
COW0899,2024-11-27 06:24:50.698139632,39.87,20,0.85,2.75,Alert,11,2024,Wednesday
COW1578,2024-11-27 09:55:07.621524304,40.48,40,1.85,3.43,Alert,11,2024,Wednesday
COW1378,2024-11-27 13:25:24.544908984,38.73,59,3.58,9.54,Normal,11,2024,Wednesday
COW1440,2024-11-27 16:55:41.468293656,36.78,77,3.93,11.03,Normal,11,2024,Wednesday
COW1133,2024-11-27 20:25:58.391678336,37.74,14,1.87,3.94,Normal,11,2024,Wednesday
COW1587,2024-11-27 23:56:15.315063016,39.95,44,3.6,8.13,Alert,11,2024,Wednesday
COW0762,2024-11-28 03:26:32.238447688,39.07,86,2.28,5.78,Normal,11,2024,Thursday
COW1521,2024-11-28 06:56:49.161832368,38.84,82,3.01,6.63,Normal,11,2024,Thursday
COW0341,2024-11-28 10:27:06.085217048,38.37,48,0.66,-0.53,Normal,11,2024,Thursday
COW0942,2024-11-28 13:57:23.008601720,37.55,93,2.45,6.1,Normal,11,2024,Thursday
COW0383,2024-11-28 17:27:39.931986400,39.84,43,0.75,2.21,Alert,11,2024,Thursday
COW1004,2024-11-28 20:57:56.855371072,37.84,16,1.44,3.27,Normal,11,2024,Thursday
COW1557,2024-11-29 00:28:13.778755752,39.08,35,2.48,6.31,Normal,11,2024,Friday
COW0300,2024-11-29 03:58:30.702140432,37.46,53,3.33,9.37,Normal,11,2024,Friday
COW0139,2024-11-29 07:28:47.625525104,38.33,34,2.46,5.79,Normal,11,2024,Friday
COW0359,2024-11-29 10:59:04.548909784,39.29,3,3.78,9.22,Normal,11,2024,Friday
COW0836,2024-11-29 14:29:21.472294456,38.3,68,3.34,8.33,Normal,11,2024,Friday
COW1523,2024-11-29 17:59:38.395679136,38.21,5,1.05,2.31,Normal,11,2024,Friday
COW1409,2024-11-29 21:29:55.319063816,38.51,10,1.86,4.34,Normal,11,2024,Friday
COW1628,2024-11-30 01:00:12.242448488,37.43,52,2.84,8.81,Normal,11,2024,Saturday
COW1983,2024-11-30 04:30:29.165833168,37.28,29,3.78,9.58,Normal,11,2024,Saturday
COW1304,2024-11-30 08:00:46.089217848,39.07,96,3.96,9.6,Normal,11,2024,Saturday
COW1661,2024-11-30 11:31:03.012602520,38.16,31,3.17,9.31,Normal,11,2024,Saturday
COW0483,2024-11-30 15:01:19.935987200,39.07,66,2.51,7.36,Normal,11,2024,Saturday
COW0909,2024-11-30 18:31:36.859371872,39.39,76,3.15,8.5,Normal,11,2024,Saturday
COW1135,2024-11-30 22:01:53.782756552,39.46,91,1.46,3.04,Normal,11,2024,Saturday
COW0866,2024-12-01 01:32:10.706141232,37.2,69,1.49,6.46,Normal,12,2024,Sunday
COW0139,2024-12-01 05:02:27.629525904,37.94,37,2.79,5.41,Normal,12,2024,Sunday
COW0996,2024-12-01 08:32:44.552910584,38.93,27,3.55,7.09,Normal,12,2024,Sunday
COW0435,2024-12-01 12:03:01.476295256,38.94,87,3.89,10.11,Normal,12,2024,Sunday
COW0509,2024-12-01 15:33:18.399679936,40.3,33,1.69,3.87,Alert,12,2024,Sunday
COW0273,2024-12-01 19:03:35.323064616,37.77,68,3.29,5.75,Normal,12,2024,Sunday
COW1123,2024-12-01 22:33:52.246449288,39.43,59,3.48,8.56,Normal,12,2024,Sunday
COW1788,2024-12-02 02:04:09.169833968,38.8,64,2.68,6.78,Normal,12,2024,Monday
COW1874,2024-12-02 05:34:26.093218648,37.19,85,1.72,4.13,Normal,12,2024,Monday
COW0104,2024-12-02 09:04:43.016603320,38.06,88,2.67,6.98,Normal,12,2024,Monday
COW1238,2024-12-02 12:34:59.939988000,38.71,44,2.55,5.91,Normal,12,2024,Monday
COW1785,2024-12-02 16:05:16.863372672,37.14,95,2.62,6.41,Normal,12,2024,Monday
COW1688,2024-12-02 19:35:33.786757352,36.84,88,2.67,7.98,Normal,12,2024,Monday
COW0762,2024-12-02 23:05:50.710142032,37.09,49,3.46,9.61,Normal,12,2024,Monday
COW0787,2024-12-03 02:36:07.633526704,38.71,53,1.1,2.54,Normal,12,2024,Tuesday
COW0165,2024-12-03 06:06:24.556911384,38.11,74,1.79,5.02,Normal,12,2024,Tuesday
COW0999,2024-12-03 09:36:41.480296056,38.0,49,2.55,7.25,Normal,12,2024,Tuesday
COW1877,2024-12-03 13:06:58.403680736,38.03,66,1.49,2.79,Normal,12,2024,Tuesday
COW0520,2024-12-03 16:37:15.327065416,37.36,95,3.92,10.13,Normal,12,2024,Tuesday
COW1308,2024-12-03 20:07:32.250450088,38.13,63,1.42,3.71,Normal,12,2024,Tuesday
COW0517,2024-12-03 23:37:49.173834768,37.04,25,2.14,6.01,Normal,12,2024,Tuesday
COW0657,2024-12-04 03:08:06.097219448,39.45,4,3.57,7.98,Normal,12,2024,Wednesday
COW0613,2024-12-04 06:38:23.020604120,39.85,51,0.78,1.92,Alert,12,2024,Wednesday
COW0164,2024-12-04 10:08:39.943988800,36.64,11,3.37,7.67,Normal,12,2024,Wednesday
COW1910,2024-12-04 13:38:56.867373472,38.12,17,2.5,6.58,Normal,12,2024,Wednesday
COW1683,2024-12-04 17:09:13.790758152,38.18,66,0.61,0.7,Normal,12,2024,Wednesday
COW0064,2024-12-04 20:39:30.714142832,38.36,70,3.66,8.6,Normal,12,2024,Wednesday
COW1115,2024-12-05 00:09:47.637527504,39.3,73,0.64,1.72,Normal,12,2024,Thursday
COW1141,2024-12-05 03:40:04.560912184,38.13,69,2.3,4.81,Normal,12,2024,Thursday
COW1890,2024-12-05 07:10:21.484296864,38.43,84,0.67,0.06,Normal,12,2024,Thursday
COW0267,2024-12-05 10:40:38.407681536,40.88,29,0.75,2.91,Alert,12,2024,Thursday
COW1846,2024-12-05 14:10:55.331066216,38.41,85,3.61,8.38,Normal,12,2024,Thursday
COW1709,2024-12-05 17:41:12.254450888,39.91,73,3.18,6.55,Alert,12,2024,Thursday
COW1583,2024-12-05 21:11:29.177835568,38.9,92,1.19,1.87,Normal,12,2024,Thursday
COW1164,2024-12-06 00:41:46.101220248,38.06,72,2.67,6.58,Normal,12,2024,Friday
COW0246,2024-12-06 04:12:03.024604920,37.92,95,3.28,9.78,Normal,12,2024,Friday
COW1685,2024-12-06 07:42:19.947989600,38.49,20,3.61,8.89,Normal,12,2024,Friday
COW1782,2024-12-06 11:12:36.871374272,37.6,27,2.14,5.93,Normal,12,2024,Friday
COW0395,2024-12-06 14:42:53.794758952,37.81,8,3.64,8.72,Normal,12,2024,Friday
COW1511,2024-12-06 18:13:10.718143632,38.16,85,2.28,5.89,Normal,12,2024,Friday
COW0476,2024-12-06 21:43:27.641528304,38.73,61,2.91,7.07,Normal,12,2024,Friday
COW1541,2024-12-07 01:13:44.564912984,39.96,28,3.93,10.4,Alert,12,2024,Saturday
COW0977,2024-12-07 04:44:01.488297664,38.11,87,1.33,2.19,Normal,12,2024,Saturday
COW1208,2024-12-07 08:14:18.411682336,38.87,70,1.09,2.8,Normal,12,2024,Saturday
COW1044,2024-12-07 11:44:35.335067016,37.2,3,1.7,4.4,Normal,12,2024,Saturday
COW1961,2024-12-07 15:14:52.258451688,39.35,69,1.08,3.1,Normal,12,2024,Saturday
COW0558,2024-12-07 18:45:09.181836368,37.12,73,1.49,2.38,Normal,12,2024,Saturday
COW1018,2024-12-07 22:15:26.105221048,39.14,7,3.1,7.27,Normal,12,2024,Saturday
COW1548,2024-12-08 01:45:43.028605720,38.44,60,2.17,6.03,Normal,12,2024,Sunday
COW1606,2024-12-08 05:15:59.951990400,38.4,4,1.81,4.75,Normal,12,2024,Sunday
COW1553,2024-12-08 08:46:16.875375072,38.26,5,1.79,6.21,Normal,12,2024,Sunday
COW0883,2024-12-08 12:16:33.798759752,37.46,11,1.18,2.42,Normal,12,2024,Sunday
COW0147,2024-12-08 15:46:50.722144432,37.5,15,2.07,3.19,Normal,12,2024,Sunday
COW0666,2024-12-08 19:17:07.645529104,39.17,64,2.69,6.26,Normal,12,2024,Sunday
COW1328,2024-12-08 22:47:24.568913784,38.51,98,0.99,-0.19,Normal,12,2024,Sunday
COW0620,2024-12-09 02:17:41.492298464,38.25,13,3.9,10.45,Normal,12,2024,Monday
COW1772,2024-12-09 05:47:58.415683136,38.85,7,2.05,5.12,Normal,12,2024,Monday
COW0820,2024-12-09 09:18:15.339067816,38.58,6,3.82,9.95,Normal,12,2024,Monday
COW0864,2024-12-09 12:48:32.262452488,37.87,56,0.97,2.98,Normal,12,2024,Monday
COW0582,2024-12-09 16:18:49.185837168,40.47,64,3.19,9.01,Alert,12,2024,Monday
COW1023,2024-12-09 19:49:06.109221848,39.09,50,2.66,4.06,Normal,12,2024,Monday
COW0695,2024-12-09 23:19:23.032606520,38.6,30,3.37,6.38,Normal,12,2024,Monday
COW1786,2024-12-10 02:49:39.955991200,38.09,22,2.6,5.74,Normal,12,2024,Tuesday
COW1252,2024-12-10 06:19:56.879375872,39.26,25,3.87,9.37,Normal,12,2024,Tuesday
COW1126,2024-12-10 09:50:13.802760552,37.87,28,2.69,6.92,Normal,12,2024,Tuesday
COW1611,2024-12-10 13:20:30.726145232,37.8,84,3.25,8.25,Normal,12,2024,Tuesday
COW1441,2024-12-10 16:50:47.649529904,39.85,39,3.57,9.1,Alert,12,2024,Tuesday
COW1982,2024-12-10 20:21:04.572914584,38.52,67,3.0,5.94,Normal,12,2024,Tuesday
COW1240,2024-12-10 23:51:21.496299264,37.89,5,2.33,5.03,Normal,12,2024,Tuesday
COW0407,2024-12-11 03:21:38.419683936,38.5,65,1.45,3.3,Normal,12,2024,Wednesday
COW0399,2024-12-11 06:51:55.343068616,39.18,15,3.49,8.57,Normal,12,2024,Wednesday
COW1947,2024-12-11 10:22:12.266453288,39.0,90,2.18,4.95,Normal,12,2024,Wednesday
COW0715,2024-12-11 13:52:29.189837968,39.28,67,2.67,6.93,Normal,12,2024,Wednesday
COW0704,2024-12-11 17:22:46.113222648,37.5,40,0.78,0.81,Normal,12,2024,Wednesday
COW0761,2024-12-11 20:53:03.036607320,39.26,98,2.24,5.12,Normal,12,2024,Wednesday
COW0499,2024-12-12 00:23:19.959992000,38.36,69,2.94,7.85,Normal,12,2024,Thursday
COW1778,2024-12-12 03:53:36.883376680,38.57,95,2.54,6.55,Normal,12,2024,Thursday
COW1489,2024-12-12 07:23:53.806761352,39.47,77,2.07,4.8,Normal,12,2024,Thursday
COW1715,2024-12-12 10:54:10.730146032,39.06,43,1.28,2.85,Normal,12,2024,Thursday
COW1973,2024-12-12 14:24:27.653530704,38.78,1,1.58,3.47,Normal,12,2024,Thursday
COW0974,2024-12-12 17:54:44.576915384,36.91,22,2.95,7.04,Normal,12,2024,Thursday
COW1755,2024-12-12 21:25:01.500300064,38.46,62,1.28,2.7,Normal,12,2024,Thursday
COW0082,2024-12-13 00:55:18.423684736,37.87,79,2.68,6.34,Normal,12,2024,Friday
COW0604,2024-12-13 04:25:35.347069416,39.07,26,2.56,6.7,Normal,12,2024,Friday
COW1971,2024-12-13 07:55:52.270454088,39.29,18,3.9,10.02,Normal,12,2024,Friday
COW1711,2024-12-13 11:26:09.193838768,38.26,48,0.71,0.46,Normal,12,2024,Friday
COW1775,2024-12-13 14:56:26.117223448,37.97,9,0.88,3.99,Normal,12,2024,Friday
COW0772,2024-12-13 18:26:43.040608120,39.75,1,2.27,5.13,Alert,12,2024,Friday
COW0903,2024-12-13 21:56:59.963992800,38.02,9,2.34,6.32,Normal,12,2024,Friday
COW0365,2024-12-14 01:27:16.887377480,37.54,23,0.64,0.53,Normal,12,2024,Saturday
COW0163,2024-12-14 04:57:33.810762152,37.83,45,3.39,9.94,Normal,12,2024,Saturday
COW1072,2024-12-14 08:27:50.734146832,38.06,2,2.23,6.11,Normal,12,2024,Saturday
COW0511,2024-12-14 11:58:07.657531504,37.81,14,1.71,4.66,Normal,12,2024,Saturday
COW1353,2024-12-14 15:28:24.580916184,39.18,38,1.62,3.87,Normal,12,2024,Saturday
COW1864,2024-12-14 18:58:41.504300864,36.74,40,3.51,6.93,Normal,12,2024,Saturday
COW0116,2024-12-14 22:28:58.427685536,37.79,63,1.19,4.64,Normal,12,2024,Saturday
COW0941,2024-12-15 01:59:15.351070216,38.46,82,1.06,3.5,Normal,12,2024,Sunday
COW1873,2024-12-15 05:29:32.274454888,38.67,16,1.25,2.8,Normal,12,2024,Sunday
COW0337,2024-12-15 08:59:49.197839568,39.85,93,2.69,7.2,Alert,12,2024,Sunday
COW0881,2024-12-15 12:30:06.121224248,39.74,75,3.34,7.04,Alert,12,2024,Sunday
COW0737,2024-12-15 16:00:23.044608920,37.22,6,1.66,2.24,Normal,12,2024,Sunday
COW1888,2024-12-15 19:30:39.967993600,36.97,3,1.11,2.79,Normal,12,2024,Sunday
COW0840,2024-12-15 23:00:56.891378280,38.52,14,1.23,2.28,Normal,12,2024,Sunday
COW0147,2024-12-16 02:31:13.814762952,37.96,66,2.67,6.19,Normal,12,2024,Monday
COW1599,2024-12-16 06:01:30.738147632,37.55,96,1.36,3.35,Normal,12,2024,Monday
COW1830,2024-12-16 09:31:47.661532304,38.51,95,3.57,7.74,Normal,12,2024,Monday
COW1347,2024-12-16 13:02:04.584916984,38.68,75,0.86,2.07,Normal,12,2024,Monday
COW0443,2024-12-16 16:32:21.508301664,37.83,86,0.61,0.42,Normal,12,2024,Monday
COW0837,2024-12-16 20:02:38.431686336,38.0,67,0.81,3.04,Normal,12,2024,Monday
COW1037,2024-12-16 23:32:55.355071016,37.89,31,3.46,8.55,Normal,12,2024,Monday
COW0943,2024-12-17 03:03:12.278455688,38.17,33,2.78,7.48,Normal,12,2024,Tuesday
COW1518,2024-12-17 06:33:29.201840368,38.93,88,3.85,7.85,Normal,12,2024,Tuesday
COW1725,2024-12-17 10:03:46.125225048,37.64,1,1.68,4.79,Normal,12,2024,Tuesday
COW0287,2024-12-17 13:34:03.048609720,37.99,44,1.24,4.6,Normal,12,2024,Tuesday
COW0720,2024-12-17 17:04:19.971994400,38.18,15,2.47,6.29,Normal,12,2024,Tuesday
COW1138,2024-12-17 20:34:36.895379080,38.49,37,2.38,6.47,Normal,12,2024,Tuesday
COW0480,2024-12-18 00:04:53.818763752,38.72,27,2.57,6.19,Normal,12,2024,Wednesday
COW0022,2024-12-18 03:35:10.742148432,40.13,48,1.72,4.68,Alert,12,2024,Wednesday
COW1373,2024-12-18 07:05:27.665533104,38.96,27,0.52,2.9,Normal,12,2024,Wednesday
COW1750,2024-12-18 10:35:44.588917784,38.98,12,0.62,3.8,Normal,12,2024,Wednesday
COW0683,2024-12-18 14:06:01.512302464,38.29,67,2.82,7.37,Normal,12,2024,Wednesday
COW1859,2024-12-18 17:36:18.435687136,37.72,30,2.33,4.81,Normal,12,2024,Wednesday
COW1590,2024-12-18 21:06:35.359071816,38.08,96,3.37,9.05,Normal,12,2024,Wednesday
COW0906,2024-12-19 00:36:52.282456496,37.93,87,1.55,2.64,Normal,12,2024,Thursday
COW1834,2024-12-19 04:07:09.205841168,38.81,66,3.35,7.75,Normal,12,2024,Thursday
COW0320,2024-12-19 07:37:26.129225848,37.18,7,1.99,4.46,Normal,12,2024,Thursday
COW0126,2024-12-19 11:07:43.052610520,38.97,34,0.84,4.14,Normal,12,2024,Thursday
COW0277,2024-12-19 14:37:59.975995200,38.41,32,3.92,11.23,Normal,12,2024,Thursday
COW2000,2024-12-19 18:08:16.899379880,39.09,39,2.29,6.95,Normal,12,2024,Thursday
COW1228,2024-12-19 21:38:33.822764552,37.92,96,2.7,7.57,Normal,12,2024,Thursday
COW0194,2024-12-20 01:08:50.746149232,37.78,43,2.85,6.22,Normal,12,2024,Friday
COW1705,2024-12-20 04:39:07.669533904,38.17,43,1.77,4.66,Normal,12,2024,Friday
COW1688,2024-12-20 08:09:24.592918584,38.16,78,3.12,9.64,Normal,12,2024,Friday
COW1571,2024-12-20 11:39:41.516303264,39.15,3,3.55,9.32,Normal,12,2024,Friday
COW0696,2024-12-20 15:09:58.439687936,39.14,46,1.86,5.68,Normal,12,2024,Friday
COW1310,2024-12-20 18:40:15.363072616,40.02,32,2.8,5.39,Alert,12,2024,Friday
COW0057,2024-12-20 22:10:32.286457296,38.1,43,3.15,8.6,Normal,12,2024,Friday
COW1758,2024-12-21 01:40:49.209841968,35.82,81,1.17,1.87,Normal,12,2024,Saturday
COW1327,2024-12-21 05:11:06.133226648,38.17,3,1.66,3.93,Normal,12,2024,Saturday
COW1187,2024-12-21 08:41:23.056611320,38.68,74,0.88,3.62,Normal,12,2024,Saturday
COW0019,2024-12-21 12:11:39.979996000,39.07,63,2.61,6.87,Normal,12,2024,Saturday
COW1394,2024-12-21 15:41:56.903380680,38.74,40,3.3,9.07,Normal,12,2024,Saturday
COW0264,2024-12-21 19:12:13.826765352,38.1,18,2.64,6.42,Normal,12,2024,Saturday
COW0794,2024-12-21 22:42:30.750150032,39.87,67,1.13,0.9,Alert,12,2024,Saturday
COW0113,2024-12-22 02:12:47.673534704,37.67,62,2.41,5.09,Normal,12,2024,Sunday
COW1512,2024-12-22 05:43:04.596919384,38.28,10,3.42,9.23,Normal,12,2024,Sunday
COW1351,2024-12-22 09:13:21.520304064,37.64,52,1.56,4.23,Normal,12,2024,Sunday
COW0542,2024-12-22 12:43:38.443688736,38.52,73,3.41,10.19,Normal,12,2024,Sunday
COW0647,2024-12-22 16:13:55.367073416,39.77,46,3.25,8.25,Alert,12,2024,Sunday
COW0579,2024-12-22 19:44:12.290458096,38.39,55,0.58,0.56,Normal,12,2024,Sunday
COW1089,2024-12-22 23:14:29.213842768,38.39,46,1.34,3.32,Normal,12,2024,Sunday
